Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,gamma,input_layer,lr,optimizer,output_layer,accuracy,lr_distribution,direction,number,gamma_distribution,state,input_layer_distribution,output_layer_distribution,datetime_complete,datetime_start,optimizer_distribution
2022-04-19 14:45:27,21ms,e5473306d8c741e49af99c22e67ce28c,13,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0039336682124702605,28,0.08280576428392994,Adam,5,0.8132780082987552,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,13,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:45:27.094984,2022-04-19 14:44:45.215880,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:01:36,38ms,1ecbd806684846019373b29140f61088,8,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.033158244697108936,27,0.025101780196289412,RMSprop,24,0.8091286307053942,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,8,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:01:36.712537,2022-04-19 16:00:40.933685,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:43:59,20ms,ff0f84b90f724622afbfd18becea2ae7,8,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.0036606633063747895,31,0.020430966398837815,Adam,6,0.7966804979253111,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,8,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:43:59.539664,2022-04-19 14:43:12.348114,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 16:03:20,28ms,83d411d4613f465ab932be5682061f98,9,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.051876791165462954,32,0.16128029170844865,Adam,7,0.7883817427385892,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,9,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 16:03:20.123435,2022-04-19 16:01:36.760595,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:46:09,30ms,0425d9a6dd0741d1b5eb9d75140b6009,14,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.002408913717512805,28,0.22846101768169164,Adam,8,0.7800829875518672,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,14,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:46:09.607684,2022-04-19 14:45:27.125347,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:44:45,25ms,ab2c3eef924649efafd8014464de9ba4,12,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.005654887967582234,27,0.005280456379181949,Adam,6,0.7759336099585062,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,12,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:44:45.183024,2022-04-19 14:44:04.937851,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 14:42:18,25ms,23a487ae379546fa8d59c9143800678b,3,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.011509370670360642,24,0.000766788701572938,Adam,19,0.7676348547717843,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,3,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 14:42:18.397425,2022-04-19 14:41:44.639151,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 15:59:53,193ms,c7bbbae6a7fb48e484d40956cc1c40f3,5,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.03713125967344696,31,0.03567739037912383,RMSprop,18,0.7551867219917012,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,5,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 15:59:53.794318,2022-04-19 15:59:03.458606,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 15:56:48,147ms,49763cfa1c49456dbe60dee70837cc8a,0,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.07726615272139954,25,10.168017665668785,Adam,6,0.7468879668049793,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,0,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 15:56:48.555298,2022-04-19 15:55:07.500114,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
2022-04-19 15:57:43,31ms,9183d0829678411b944bea60a01a8b06,1,LOCAL,/home/andy/Dropbox/CIS5523/cis-5523-final-project/run_nn.py,andy,FINISHED,0.021833509553886174,24,0.000522153981182304,Adam,16,0.7427385892116183,"LogUniformDistribution(high=500.0, low=5e-05)",MAXIMIZE,1,"LogUniformDistribution(high=0.1, low=0.001)",COMPLETE,"IntUniformDistribution(high=32, low=16, step=1)","IntUniformDistribution(high=25, low=3, step=1)",2022-04-19 15:57:43.636322,2022-04-19 15:56:48.895918,"CategoricalDistribution(choices=('Adam', 'Adadelta', 'RMSprop', 'SGD'))"
